       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.436242 0.964286 0.961240 0.782353       0.500100        0.261538     0.546333  0.819940  0.830114        0.482857    0.821176      Rice                       11.68
0.201342 0.678571 0.426357 0.973529       0.422685        0.246154     0.737667  0.801767  0.353788        0.400000    0.737647 Sugarcane                       74.34
0.765101 0.571429 0.488372 0.655882       0.324865        0.584615     0.364667  0.987663  0.025691        0.865714    0.061176     Wheat                        6.81
0.167785 0.369048 0.976744 0.552941       0.866573        0.976923     0.162667  0.790097  0.537658        0.001429    0.538235 Sugarcane                       74.57
0.187919 0.559524 0.930233 0.297059       0.484697        0.976923     0.009000  0.134712  0.645888        0.318571    0.725882     Wheat                        8.93
0.516779 0.523810 0.682171 0.076471       0.724145        0.984615     0.548667  0.347116  0.682889        0.674286    0.623529    Potato                       25.78
0.161074 0.630952 0.124031 0.617647       0.706141        0.384615     0.292000  0.216906  0.349233        0.104286    0.054118    Potato                       25.26
0.315436 1.000000 0.744186 0.488235       0.136027        0.915385     0.212667  0.376292  0.141353        0.580000    0.197647    Potato                       22.88
0.429530 0.535714 0.418605 0.758824       0.049010        0.446154     0.867000  0.636879  0.559454        0.448571    0.384118     Wheat                        7.81
0.442953 0.357143 0.844961 0.411765       0.840168        0.507692     0.725333  0.289763  0.487465        0.668571    0.128235 Sugarcane                       76.47
0.597315 0.428571 0.116279 0.985294       0.490498        0.523077     0.990333  0.128710  0.994409        0.531429    0.146471     Wheat                        9.03
0.973154 0.178571 0.093023 0.397059       0.810162        0.061538     0.661667  0.714238  0.574707        0.194286    0.386471    Potato                       25.83
0.912752 0.535714 0.596899 0.332353       0.297059        0.176923     0.895333  0.117039  0.181489        0.132857    0.490588    Potato                       25.15
0.248322 0.535714 0.651163 0.870588       0.861972        0.884615     0.118333  0.947983  0.361436        0.307143    0.067059    Potato                       27.12
0.577181 0.916667 0.558140 0.394118       0.830966        0.900000     0.722667  0.618540  0.531286        0.942857    0.729412 Sugarcane                       78.30
0.993289 0.714286 0.914729 0.870588       0.381676        0.200000     0.086333  0.764421  0.837811        0.210000    0.542941      Rice                       10.23
0.429530 0.535714 0.519380 0.026471       0.411682        0.300000     0.094667  0.824441  0.480945        0.461429    0.961176    Potato                       27.09
0.993289 0.595238 0.565891 0.691176       0.350870        0.830769     0.858000  0.643048  0.800637        0.950000    0.280588      Rice                        8.69
0.174497 0.726190 0.759690 0.070588       0.034807        0.207692     0.360000  0.702067  0.155534        0.201429    0.260588    Cotton                        3.83
0.704698 0.404762 0.899225 0.147059       0.687738        0.884615     0.316333  0.790430  0.381944        0.244286    0.339412      Rice                       10.78
0.818792 0.952381 0.883721 0.700000       0.272855        0.823077     0.183667  0.454151  0.519111        0.478571    0.544118      Rice                        9.29
0.288591 0.488095 0.410853 0.291176       0.884177        0.807692     0.485000  0.002668  0.023381        0.105714    0.305294      Rice                        8.32
0.664430 0.523810 0.604651 0.211765       0.897580        0.892308     0.203667  0.967156  0.759417        0.080000    0.303529     Wheat                       12.15
0.181208 0.797619 0.108527 0.802941       0.722745        0.884615     0.538000  0.242581  0.832443        0.302857    0.859412 Sugarcane                       76.75
0.107383 0.880952 0.906977 0.947059       0.181636        0.915385     0.660333  0.149550  0.324039        0.142857    0.097059     Wheat                       10.19
0.845638 0.547619 0.860465 0.232353       0.089218        0.876923     0.655000  0.919306  0.958412        0.427143    0.500000     Wheat                        9.96
0.818792 0.928571 0.813953 0.317647       0.816563        0.607692     0.364667  0.541180  0.730813        0.108571    0.754118    Potato                       29.04
0.872483 0.345238 0.806202 0.714706       0.893179        0.161538     0.704000  0.275592  0.829698        0.587143    0.957059    Cotton                        8.93
0.503356 0.273810 0.356589 0.814706       0.352070        0.607692     0.266000  0.931977  0.654937        0.492857    0.881765     Maize                        8.22
0.302013 0.773810 0.906977 1.000000       0.353071        0.938462     0.807667  0.855452  0.819496        0.592857    0.212353      Rice                        6.55
0.456376 0.500000 0.968992 0.273529       0.390278        0.969231     0.000000  0.455819  0.983310        0.901429    0.460588    Cotton                        9.24
0.912752 0.392857 0.751938 0.555882       0.827766        0.730769     0.966667  0.956319  0.849745        0.345714    0.581176     Wheat                       11.51
0.563758 0.261905 0.364341 0.135294       0.707141        0.692308     0.433667  0.093031  0.473649        0.268571    0.324706     Wheat                        9.03
0.067114 0.714286 0.627907 0.329412       0.122024        0.938462     0.334000  0.937813  0.636303        0.574286    0.318235      Rice                        8.76
0.456376 0.428571 0.116279 0.044118       0.634727        0.292308     0.624333  0.460320  0.579730        0.247143    0.185294     Wheat                        7.47
0.657718 0.142857 0.565891 0.211765       0.009802        0.153846     0.879000  0.461487  0.508421        0.067143    0.050588 Sugarcane                       75.30
0.604027 0.833333 0.155039 0.505882       0.710542        0.292308     0.352667  0.453318  0.769968        0.058571    0.778824 Sugarcane                       77.68
0.624161 0.071429 0.465116 0.164706       0.764753        0.946154     0.070000  0.430477  0.438681        0.065714    0.447647      Rice                       11.23
0.765101 0.488095 0.178295 0.888235       0.815163        0.215385     0.354000  0.537346  0.309602        0.237143    0.871765    Cotton                        7.96
0.201342 0.440476 0.170543 0.711765       0.625725        0.223077     0.005000  0.995332  0.041964        0.730000    0.191765      Rice                        8.21
0.067114 0.607143 0.666667 0.026471       0.180636        0.192308     0.185000  0.014338  0.087727        0.154286    0.371176 Sugarcane                       71.61
0.577181 0.511905 0.007752 0.876471       0.793959        0.484615     0.052000  0.500000  0.221448        0.257143    0.355294    Potato                       25.87
0.805369 0.750000 0.403101 0.976471       0.899980        0.800000     0.387667  0.283595  0.153721        0.860000    0.605294      Rice                        8.08
0.865772 0.142857 0.108527 0.502941       0.633927        0.384615     0.059667  0.171390  0.028356        0.437143    0.488235     Maize                        8.91
0.697987 0.321429 0.937984 0.314706       0.275255        0.100000     0.984000  0.925308  0.696221        0.041429    0.607059      Rice                        9.03
0.174497 0.964286 0.945736 0.264706       0.179436        0.738462     0.782000  0.384461  0.760538        0.247143    0.354706     Wheat                       11.14
0.006711 0.000000 0.705426 0.088235       0.231446        0.607692     0.419667  0.546349  0.354308        0.301429    0.941765    Potato                       24.43
0.684564 0.500000 0.170543 0.491176       0.017003        0.476923     0.790333  0.930477  0.986540        0.185714    0.933529    Cotton                        8.47
0.671141 0.488095 0.674419 0.050000       0.010202        0.961538     0.417333  0.479326  0.588051        0.967143    0.778235     Maize                        9.20
0.134228 0.583333 0.759690 0.502941       0.297059        0.469231     0.647000  0.288096  0.099793        0.407143    0.995882     Maize                        9.49
0.382550 0.702381 0.201550 0.252941       0.923185        0.730769     0.821667  0.096699  0.364802        0.395714    0.208824     Wheat                       10.09
0.885906 0.000000 0.155039 0.476471       0.621524        0.161538     0.684333  0.598366  0.582552        0.977143    0.432353 Sugarcane                       77.81
0.563758 0.595238 0.372093 0.417647       0.386277        0.415385     0.084667  0.911804  0.955851        0.548571    0.631176    Potato                       26.10
0.617450 0.178571 0.333333 0.305882       0.010802        0.215385     0.043333  0.080694  0.682809        0.082857    0.389412 Sugarcane                       78.02
0.127517 0.452381 0.333333 0.450000       0.989998        0.346154     0.570000  0.445982  0.008565        0.442857    0.227647     Maize                       10.85
0.402685 0.166667 0.984496 0.473529       0.455891        0.476923     0.196333  0.664722  0.669578        0.654286    0.043529    Potato                       26.36
0.248322 0.380952 0.170543 0.832353       0.991798        0.176923     0.984000  0.100534  0.655125        0.570000    0.945294    Cotton                        8.44
0.986577 0.619048 0.992248 0.664706       0.720344        0.800000     0.016333  0.078526  0.862001        0.845714    0.230588    Cotton                       10.22
0.161074 0.190476 0.961240 0.432353       0.051210        0.376923     0.748667  0.204401  0.131416        0.962857    0.471176    Potato                       23.84
0.865772 0.059524 0.271318 0.905882       0.859172        0.900000     0.042333  0.131210  0.807357        0.058571    0.022353      Rice                       13.64
0.805369 0.357143 0.418605 0.755882       0.530506        0.676923     0.611000  0.377793  0.875864        0.255714    0.537647     Maize                       10.10
0.167785 0.809524 0.844961 0.076471       0.452891        0.176923     0.420000  0.410137  0.802214        0.900000    0.837059      Rice                       11.00
0.442953 0.464286 0.116279 0.152941       0.757952        0.638462     0.632667  0.452651  0.410384        0.871429    0.458235      Rice                        6.92
0.000000 0.345238 0.682171 0.082353       0.774955        0.023077     0.762000  0.491164  0.691186        0.015714    0.911765      Rice                        8.34
0.335570 0.809524 0.131783 0.317647       0.796559        0.807692     0.033333  0.058186  0.817655        0.577143    0.214118    Cotton                        8.99
0.026846 0.892857 0.286822 0.435294       0.760752        0.976923     0.521333  0.663054  0.946933        0.320000    0.202941     Wheat                       11.04
0.080537 0.071429 0.147287 0.502941       0.641328        0.676923     0.942333  0.733745  0.333976        0.530000    0.598824      Rice                        7.87
0.979866 0.142857 0.139535 0.850000       0.675735        0.923077     0.217667  0.137046  0.207147        0.220000    0.810000    Potato                       23.26
0.932886 0.035714 0.093023 0.017647       0.858772        0.292308     0.077333  0.226909  0.756780        0.705714    0.004706     Wheat                        7.80
0.315436 0.583333 0.124031 0.429412       0.690738        0.423077     0.771000  0.280427  0.097124        0.331429    0.253529    Potato                       22.21
0.375839 0.023810 0.224806 0.411765       0.101420        0.423077     0.741333  0.416139  0.562808        0.641429    0.248824     Wheat                       10.79
0.765101 0.130952 0.325581 0.947059       0.645729        0.115385     0.390000  0.401467  0.860652        0.075714    0.511765    Potato                       25.29
0.228188 0.761905 0.364341 0.241176       0.170034        0.800000     0.830333  0.205569  0.222724        0.962857    0.617059      Rice                        8.45
0.503356 0.309524 0.325581 0.123529       0.014203        0.492308     0.544000  0.073358  0.387975        0.252857    0.542941     Maize                        8.07
0.624161 0.583333 0.713178 0.141176       0.214243        0.492308     0.475333  0.290430  0.824403        0.407143    0.244118      Rice                        9.84
0.026846 0.904762 0.875969 0.520588       0.154431        0.669231     0.822000  0.779260  0.502209        0.381429    0.870588 Sugarcane                       75.43
0.140940 0.190476 0.503876 0.391176       0.102020        0.169231     0.098000  0.058186  0.177638        0.595714    0.774118      Rice                        9.88
0.684564 0.845238 0.914729 0.752941       0.215043        0.807692     0.224000  0.366122  0.083700        0.105714    0.635882     Wheat                        8.71
0.872483 0.369048 0.403101 0.323529       0.563713        0.369231     0.444000  0.192731  0.557277        0.334286    0.371765     Maize                       11.14
0.825503 0.988095 0.550388 0.129412       0.151430        0.076923     0.085333  0.712571  0.021480        0.880000    0.328235     Wheat                        7.09
0.348993 0.595238 0.596899 0.388235       0.279456        0.192308     0.996000  0.331444  0.339840        0.397143    0.741765    Potato                       21.64
0.456376 0.190476 0.565891 0.882353       0.849770        0.253846     0.313667  0.397299  0.612129        0.237143    0.122941     Maize                        9.12
0.691275 0.392857 0.550388 0.405882       0.888178        0.176923     0.947667  0.917306  0.005187        0.902857    0.034118      Rice                       10.55
0.100671 0.404762 0.093023 0.832353       0.333067        0.238462     0.474333  0.611204  0.868320        0.584286    0.967647    Potato                       23.38
0.771812 0.273810 0.449612 0.370588       0.899180        0.992308     0.924667  0.823941  0.957231        0.415714    0.949412     Wheat                       12.24
0.503356 0.630952 0.240310 0.282353       0.585917        0.538462     0.440000  0.684895  0.410669        0.938571    0.942941    Potato                       24.02
0.724832 0.202381 0.635659 0.773529       0.226445        0.600000     0.814667  0.960153  0.040419        0.698571    0.547647    Cotton                        4.89
0.255034 0.583333 0.922481 0.208824       0.754351        0.169231     0.751000  0.571524  0.279865        0.670000    0.096471     Wheat                        7.95
0.590604 0.535714 0.410853 0.232353       0.922184        0.046154     0.947000  0.249917  0.663138        0.327143    0.500000      Rice                       10.55
0.744966 0.559524 0.007752 0.050000       0.659332        0.307692     0.637333  0.694398  0.042472        0.560000    0.360000      Rice                        7.56
0.308725 0.380952 0.906977 0.188235       0.201440        0.769231     0.227000  0.820440  0.854372        0.470000    0.579412    Cotton                        5.90
0.912752 0.309524 0.279070 0.379412       0.085817        0.561538     0.542000  0.967656  0.803495        0.398571    0.899412    Cotton                        8.06
0.852349 0.000000 0.744186 0.400000       0.229446        0.007692     0.146000  0.617873  0.462699        0.007143    0.467059     Wheat                        7.40
0.510067 1.000000 0.790698 0.420588       0.338668        0.792308     0.335000  0.822107  0.770600        0.294286    0.817059     Wheat                       10.56
0.093960 0.690476 0.875969 0.479412       0.333867        0.107692     0.789333  0.710737  0.169874        0.980000    0.490588     Wheat                       10.01
0.234899 0.107143 0.000000 0.570588       0.498700        0.438462     0.014000  0.775092  0.956899        0.780000    0.951765 Sugarcane                       73.03
0.416107 0.285714 0.984496 0.188235       0.505301        1.000000     0.621000  0.597866  0.497827        0.614286    0.471765     Maize                       10.78
0.456376 0.988095 0.790698 0.614706       0.471494        0.123077     0.693000  0.290930  0.985428        0.417143    0.711176     Wheat                       10.87
0.489933 0.666667 0.434109 0.335294       0.343869        0.815385     0.899667  0.087529  0.526479        0.077143    0.457647    Potato                       22.17
0.154362 0.773810 0.534884 0.735294       0.106821        0.800000     0.756333  0.719907  0.709689        0.610000    0.402941     Wheat                        8.49
0.322148 0.166667 0.333333 0.555882       0.418484        0.446154     0.402667  0.829610  0.799885        0.272857    0.748824    Cotton                        5.82
0.973154 0.321429 0.581395 0.552941       0.985997        0.984615     0.765667  0.771257  0.791296        0.575714    0.745294     Wheat                       10.25
0.040268 0.142857 0.651163 0.685294       0.653931        0.307692     0.625333  0.039513  0.736876        0.947143    0.217059     Maize                       12.02
0.020134 0.154762 0.503876 0.332353       0.439888        0.315385     0.586667  0.054852  0.136503        0.785714    0.409412 Sugarcane                       75.17
0.597315 0.773810 0.403101 0.429412       0.083417        0.153846     0.073667  0.103034  0.408779        0.960000    0.008824    Cotton                        9.18
0.395973 0.392857 0.131783 0.582353       0.213243        0.369231     0.539667  0.824608  0.541808        0.837143    0.018235    Potato                       23.25
0.362416 0.285714 0.209302 0.420588       0.574715        0.300000     0.867000  0.610704  0.708452        0.087143    0.144706      Rice                       12.08
0.100671 0.630952 0.317829 0.444118       0.497900        0.607692     0.437000  0.589697  0.395852        0.097143    0.762941    Cotton                        7.70
0.187919 0.928571 0.968992 0.273529       0.019204        0.038462     0.704000  0.213238  0.557169        0.677143    0.075294    Potato                       24.62
0.087248 0.130952 0.899225 0.288235       0.086217        0.307692     0.903667  0.076359  0.423780        0.655714    0.940588     Maize                        8.13
0.523490 0.095238 0.782946 0.700000       0.356071        0.007692     0.534333  0.796265  0.713655        0.380000    0.193529    Potato                       26.67
0.214765 0.357143 0.286822 0.002941       0.140828        0.007692     0.088000  0.828443  0.079002        0.054286    0.886471 Sugarcane                       70.80
0.134228 0.916667 0.379845 0.094118       0.957992        0.823077     0.054333  0.251250  0.714331        0.714286    0.950588     Wheat                        6.91
0.966443 0.619048 0.457364 0.950000       0.034207        0.746154     0.797667  0.826109  0.838895        0.104286    0.427647      Rice                        7.61
0.147651 0.500000 0.914729 0.188235       0.974195        0.746154     0.032667  0.312938  0.012399        0.635714    0.522941 Sugarcane                       74.73
0.375839 0.440476 0.759690 0.417647       0.656731        0.353846     0.999000  0.812104  0.534580        0.048571    0.320588 Sugarcane                       76.07
0.946309 0.488095 0.720930 0.850000       0.407281        0.700000     0.127667  0.068523  0.250448        0.181429    0.899412    Potato                       26.21
0.617450 0.845238 0.519380 0.000000       0.539508        0.253846     0.775000  0.344615  0.432437        0.557143    0.510000      Rice                        8.21
0.127517 0.559524 0.488372 0.926471       0.410282        0.307692     0.867667  0.770423  0.745742        0.597143    0.981765     Maize                        8.79
0.120805 0.785714 0.604651 0.052941       0.573315        0.561538     0.306333  0.288763  0.775551        0.671429    0.968824    Cotton                        7.45
0.684564 0.773810 0.403101 0.170588       0.152030        0.700000     0.541667  0.040180  0.401571        0.111429    0.952353     Wheat                        7.30
0.510067 0.178571 0.193798 0.029412       0.120024        0.269231     0.952333  0.150217  0.091317        0.444286    0.356471 Sugarcane                       70.32
0.214765 0.976190 0.155039 0.520588       0.528706        0.676923     0.955000  0.961821  0.609559        0.134286    0.082353    Cotton                        8.62
0.114094 0.178571 0.542636 0.944118       0.071414        0.961538     0.930000  0.600200  0.278989        0.935714    0.668824 Sugarcane                       74.74
0.483221 0.357143 0.627907 0.838235       0.292458        0.492308     0.275000  0.176892  0.115995        0.834286    0.873529    Potato                       22.49
0.107383 0.678571 0.457364 0.641176       0.926985        0.407692     0.059667  0.647716  0.314741        0.564286    0.354706 Sugarcane                       75.28
0.120805 0.321429 0.759690 0.185294       0.876375        0.230769     0.102667  0.623374  0.580406        0.431429    0.962941     Wheat                        8.70
0.463087 0.035714 0.356589 0.870588       0.831566        0.353846     0.142000  0.407803  0.908715        0.324286    0.910588    Cotton                        7.55
0.798658 0.107143 0.178295 0.755882       0.507301        0.530769     0.671667  0.666889  0.215352        0.785714    0.629412    Cotton                       10.84
0.671141 0.595238 0.069767 0.267647       0.027806        0.946154     0.802333  0.111704  0.764096        0.510000    0.116471     Maize                        9.34
0.221477 0.202381 0.922481 0.805882       0.121424        0.261538     0.050333  0.321274  0.862497        0.011429    0.892353    Cotton                        7.26
0.557047 0.547619 0.674419 0.876471       0.919584        0.230769     0.890333  0.037346  0.147773        0.570000    0.122941     Maize                        9.34
0.489933 0.369048 0.798450 0.697059       0.836567        0.961538     0.747333  0.914638  0.005283        0.857143    0.522941    Potato                       21.42
0.583893 0.345238 0.953488 0.100000       0.376675        0.607692     0.530333  0.893131  0.945617        0.607143    0.019412 Sugarcane                       76.41
0.563758 0.416667 0.255814 0.985294       0.729146        0.738462     0.990000  0.203901  0.098056        0.070000    0.154706      Rice                        9.13
0.067114 0.095238 0.310078 0.076471       0.854771        0.830769     0.265333  0.707736  0.161169        0.590000    0.563529    Cotton                        4.41
0.604027 0.416667 0.077519 0.655882       0.620524        0.084615     0.218000  0.813104  0.407763        0.750000    0.001765      Rice                        8.57
0.959732 0.333333 0.000000 0.111765       0.853771        0.484615     0.334667  0.407136  0.294926        0.738571    0.151176    Cotton                        6.62
0.845638 0.178571 0.627907 0.905882       0.244649        0.138462     0.526667  0.817106  0.981677        0.541429    0.220588     Wheat                       10.53
0.751678 0.238095 0.193798 0.350000       0.462292        0.623077     0.387000  0.492331  0.825848        0.752857    0.042941    Cotton                        6.27
0.530201 0.750000 0.403101 0.511765       0.579116        0.953846     0.829667  0.797266  0.649082        0.118571    0.579412    Potato                       25.99
0.040268 0.773810 0.961240 0.179412       0.631326        0.053846     0.894333  0.757419  0.026179        0.261429    0.764118     Wheat                        7.79
0.100671 0.690476 0.062016 0.547059       0.987197        0.276923     0.966667  0.561854  0.241951        0.227143    0.037647      Rice                        8.73
0.100671 0.321429 0.062016 0.938235       0.846169        1.000000     0.818333  0.507336  0.193027        0.348571    0.416471    Cotton                        5.56
0.073826 0.642857 0.992248 0.902941       0.055211        0.007692     0.608000  0.292764  0.260718        0.637143    0.542941    Potato                       22.36
0.228188 0.357143 0.449612 0.064706       0.169234        0.138462     0.613667  0.411470  0.949603        0.514286    0.522353     Maize                       10.25
0.134228 0.380952 0.813953 0.379412       0.657331        0.084615     0.186333  0.391631  0.406598        0.467143    0.484706    Cotton                        8.66
0.107383 0.702381 0.961240 0.267647       0.240648        0.761538     0.263333  0.103201  0.874208        0.564286    0.095294     Wheat                        7.78
0.208054 0.476190 0.116279 0.482353       0.159032        0.753846     0.997333  0.524008  0.473044        0.401429    0.248824      Rice                        9.81
0.268456 0.952381 0.286822 0.832353       0.666733        0.776923     0.261333  0.580360  0.663750        0.964286    0.927647      Rice                        7.70
0.892617 0.535714 0.449612 0.738235       0.536507        0.776923     0.467000  0.969156  0.941698        0.012857    0.182941 Sugarcane                       77.63
0.174497 0.571429 0.217054 0.344118       0.805361        0.838462     0.385333  0.282761  0.582331        0.308571    0.784118    Cotton                        9.25
0.986577 0.761905 0.054264 0.382353       0.319464        0.769231     0.688333  0.399466  0.356565        0.985714    0.147059    Cotton                        7.96
0.436242 0.488095 0.751938 0.652941       0.329866        0.484615     0.335333  0.551851  0.472776        0.924286    0.741176     Wheat                        9.64
0.912752 0.261905 0.837209 0.194118       0.150430        0.746154     0.683000  0.853118  0.468726        0.832857    0.678824    Potato                       25.67
0.610738 0.309524 0.829457 0.102941       0.652330        0.600000     0.960667  0.257919  0.800205        0.155714    0.992353     Maize                        9.12
0.402685 0.369048 0.434109 0.241176       0.708942        0.369231     0.252333  0.234245  0.335641        0.807143    0.153529      Rice                        6.64
0.013423 0.976190 0.581395 0.123529       0.138428        0.838462     0.370667  0.531844  0.042697        0.092857    0.275882      Rice                        7.21
0.684564 0.023810 0.868217 0.352941       0.254251        0.784615     0.342333  0.128376  0.673232        0.078571    0.842941    Potato                       23.55
0.362416 0.702381 0.038760 0.938235       0.154231        0.176923     0.300333  0.696566  0.855301        0.081429    0.557059     Maize                        9.15
0.000000 0.892857 0.953488 0.120588       0.747750        0.023077     0.270333  0.859953  0.501293        0.582857    0.329412     Maize                        9.91
0.671141 0.928571 0.403101 0.817647       0.209042        0.315385     0.630000  0.029343  0.139769        0.690000    0.150588     Wheat                        8.45
0.295302 0.190476 0.062016 0.535294       0.152230        0.400000     0.548000  0.194898  0.144775        0.255714    0.557647 Sugarcane                       72.86
0.167785 0.369048 0.527132 0.632353       0.069814        0.176923     0.508667  0.579193  0.892334        0.652857    0.482353     Wheat                        8.89
0.805369 0.071429 0.565891 0.170588       0.831366        0.853846     0.800667  0.827943  0.072930        0.458571    0.246471     Maize                       12.22
0.946309 0.976190 0.852713 0.150000       0.124025        0.030769     0.146667  0.489997  0.502910        0.972857    0.628824     Wheat                       11.32
0.302013 0.833333 0.666667 0.161765       0.029606        0.484615     0.169667  0.784428  0.330586        0.344286    0.682353     Maize                        6.31
0.812081 0.809524 0.023256 0.667647       0.064413        0.053846     0.513000  0.422307  0.275082        0.682857    0.554118     Maize                        8.13
0.201342 0.678571 0.279070 0.747059       0.366873        0.538462     0.353667  0.387462  0.172019        0.128571    0.665882    Potato                       23.05
0.389262 0.464286 0.542636 0.920588       0.596719        0.461538     0.173667  0.181561  0.299625        0.058571    0.255294 Sugarcane                       73.21
0.187919 1.000000 0.038760 0.397059       0.398280        0.776923     0.690667  0.151551  0.715876        0.625714    0.904706 Sugarcane                       75.76
0.704698 0.559524 0.387597 0.461765       0.455491        0.692308     0.496000  0.745415  0.597676        0.252857    0.052941      Rice                       10.30
0.107383 0.595238 0.759690 0.470588       0.919584        0.846154     0.202333  0.169223  0.082411        0.914286    0.170588    Cotton                       10.50
0.946309 0.666667 0.736434 0.270588       0.759152        0.546154     0.264333  0.407636  0.754002        0.015714    0.222353      Rice                       10.69
0.154362 0.833333 0.077519 0.329412       0.341068        0.823077     0.723000  0.545015  0.354424        0.941429    0.953529     Maize                        8.74
0.724832 0.428571 0.069767 0.847059       0.154431        0.715385     0.327333  0.264255  0.217073        0.020000    0.286471 Sugarcane                       74.66
0.604027 0.880952 0.093023 0.344118       0.749350        0.776923     0.204667  0.832444  0.817643        0.647143    0.931765     Wheat                        9.14
0.161074 0.869048 0.930233 0.867647       0.573715        0.600000     0.965667  0.404802  0.636002        0.844286    0.477059 Sugarcane                       75.30
0.208054 1.000000 0.457364 0.305882       0.962392        0.723077     0.088000  0.376626  0.722528        0.430000    0.718235    Potato                       27.59
0.771812 0.642857 0.031008 0.341176       0.908582        0.400000     0.147000  0.178059  0.305596        0.660000    0.277647    Potato                       26.78
0.543624 0.476190 0.085271 0.558824       0.563713        0.084615     0.717333  0.219740  0.749047        0.294286    0.703529     Wheat                       11.34
0.731544 0.226190 0.651163 0.102941       0.070014        0.415385     0.425667  0.291264  0.275291        0.464286    0.870588 Sugarcane                       71.73
0.973154 0.380952 0.899225 0.923529       0.031006        0.176923     0.753000  0.349283  0.680164        0.172857    0.577059    Potato                       24.40
0.241611 0.464286 0.937984 0.820588       0.837768        0.630769     0.552667  0.701400  0.217938        0.228571    0.912941     Maize                        9.39
0.167785 0.392857 0.310078 0.670588       0.698140        0.261538     0.040333  0.996499  0.633949        0.894286    0.388824     Maize                       12.31
0.912752 0.726190 0.364341 0.988235       0.560312        0.961538     0.684000  0.506502  0.456475        0.710000    0.620000    Cotton                        6.57
0.422819 0.214286 0.387597 0.014706       0.689138        0.269231     0.805667  0.705402  0.156238        0.841429    0.278235    Cotton                        7.10
0.476510 0.500000 0.906977 0.411765       0.539908        0.100000     0.552667  0.243581  0.593882        0.407143    0.148235     Maize                        9.13
0.986577 0.809524 0.736434 0.858824       0.578516        0.876923     0.307667  0.947316  0.011198        0.127143    0.162353     Wheat                        7.76
0.704698 0.738095 0.581395 0.432353       0.225845        0.415385     0.015667  0.810437  0.690194        0.912857    0.444118      Rice                       10.79
0.570470 0.107143 0.348837 0.005882       0.455691        0.353846     0.906667  0.685062  0.945341        0.965714    0.937059 Sugarcane                       74.66
0.348993 0.142857 0.767442 0.158824       0.011002        0.884615     0.707000  0.313271  0.896320        0.851429    0.297059 Sugarcane                       74.42
0.610738 0.047619 0.286822 0.435294       0.668934        0.653846     0.044667  0.081527  0.975570        0.562857    0.093529     Wheat                       10.05
0.657718 0.678571 0.705426 0.667647       0.332466        0.530769     0.840667  0.968323  0.438196        0.501429    0.446471    Potato                       24.87
0.067114 0.690476 1.000000 0.161765       0.656531        0.330769     0.053000  0.725242  0.829698        0.894286    0.142353    Potato                       25.71
0.201342 0.892857 0.713178 0.447059       0.926585        0.292308     0.711333  0.136379  0.141461        0.411429    0.210000 Sugarcane                       74.66
0.664430 0.690476 0.589147 0.011765       0.591718        0.576923     0.694000  0.551851  0.016750        0.587143    0.911765    Cotton                        6.29
0.577181 0.904762 0.093023 0.476471       0.328066        0.500000     0.916000  0.611037  0.158475        0.414286    0.642941    Cotton                        4.28
0.979866 0.166667 0.434109 0.897059       0.207241        0.276923     0.165333  0.443481  0.443435        0.078571    0.520588 Sugarcane                       75.61
0.932886 0.904762 0.891473 0.597059       0.251850        0.184615     0.567333  0.471824  0.162534        0.885714    0.224706      Rice                        9.91
0.093960 0.000000 0.728682 0.441176       0.987397        0.815385     0.544667  0.546015  0.454166        0.722857    0.093529 Sugarcane                       73.98
0.671141 0.440476 1.000000 0.161765       0.615523        0.684615     0.035000  0.801601  0.235600        0.464286    0.942353     Maize                       10.59
0.187919 0.619048 0.604651 0.202941       0.440688        0.992308     0.638333  0.811771  0.216008        0.162857    0.535882    Cotton                        7.36
0.758389 0.607143 0.434109 0.076471       0.231046        0.515385     0.254000  0.960820  0.919742        0.177143    0.130000      Rice                       10.94
0.711409 0.000000 0.728682 0.741176       0.773155        0.992308     0.332333  0.171724  0.520196        0.664286    0.461765     Maize                       10.25
0.718121 0.119048 0.434109 0.076471       0.387477        0.461538     0.241333  0.110037  0.674681        0.937143    0.614706    Potato                       24.28
0.865772 0.678571 0.821705 0.385294       0.301260        0.538462     0.056000  0.610537  0.398722        0.428571    0.687647    Potato                       27.29
0.557047 0.464286 0.604651 0.750000       0.222444        0.207692     0.166667  0.703901  0.164927        0.444286    0.091176    Cotton                        4.96
0.093960 0.702381 0.100775 0.711765       0.185637        0.146154     0.207333  0.339947  0.714343        0.685714    0.706471     Maize                        8.93
0.879195 0.511905 0.201550 0.576471       0.273455        0.938462     0.577333  0.984995  0.443531        0.855714    0.776471    Potato                       25.39
0.328859 0.059524 0.286822 0.570588       0.627325        0.984615     0.135000  0.841280  0.841609        0.804286    0.367647 Sugarcane                       77.60
0.147651 0.321429 0.976744 0.091176       0.239848        0.546154     0.920667  0.493164  0.081459        0.714286    0.669412    Cotton                        6.14
0.389262 0.357143 0.023256 0.173529       0.060612        0.269231     0.231667  0.724241  0.383505        0.258571    0.098824    Cotton                        5.37
0.597315 0.083333 0.441860 0.535294       0.359072        0.953846     0.651667  0.452984  0.161073        0.171429    0.994118     Maize                        6.74
